algorithm,graph_size,nodes,edges,execution_time_ms,memory_usage_mb,path_length,iterations,complexity,source,timestamp
Bellman-Ford,medium,760,4852,16754.004,0.079,12,1112,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.396605
Bellman-Ford,medium,767,884,5864.993,0.017,12,826,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.397111
Bellman-Ford,medium,775,3937,11380.27,0.062,11,991,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.396605
Bellman-Ford,medium,787,323,2709.4,0.009,11,905,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.397111
Bellman-Ford,medium,789,3063,11158.306,0.05,17,1322,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,797,3856,14492.267,0.056,17,984,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,805,869,5579.111,0.017,10,1419,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,medium,820,1004,5484.408,0.018,11,1331,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,medium,864,2787,12407.242,0.042,5,1535,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.397111
Bellman-Ford,medium,881,4441,15734.61,0.069,5,1395,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,896,3413,12082.717,0.054,18,1056,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,908,3580,14970.449,0.056,17,1042,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,909,2813,9856.727,0.044,15,1522,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,medium,916,3786,16556.353,0.057,6,1138,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,927,2060,9462.766,0.032,12,1735,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.397111
Bellman-Ford,medium,943,4371,18193.772,0.07,7,1368,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.396605
Bellman-Ford,medium,954,2199,9524.897,0.035,12,1823,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,972,4587,17097.372,0.068,12,1588,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.397111
Bellman-Ford,medium,977,3810,16014.419,0.054,20,1585,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,991,2679,10534.851,0.044,5,1674,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.395605
Bellman-Ford,medium,999,4459,18094.469,0.066,9,1294,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.396605
Bellman-Ford,medium,1000,3241,12975.985,0.052,9,1836,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.397111
Bellman-Ford,small,10,168,582.69,0.002,1,11,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,11,133,460.4,0.002,5,12,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,11,92,265.086,0.001,6,19,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,11,87,243.095,0.001,6,13,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,12,250,836.308,0.003,5,16,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,14,144,546.029,0.002,5,23,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,14,24,118.882,0.0,5,27,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,16,117,440.341,0.002,5,28,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,16,39,147.971,0.001,6,22,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,19,64,297.291,0.001,5,36,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,20,189,557.554,0.003,5,25,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,21,207,786.071,0.003,6,22,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,24,229,854.025,0.003,6,44,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,25,101,335.978,0.002,5,30,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,26,117,505.33,0.002,5,49,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,26,75,268.902,0.001,6,45,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,27,36,172.215,0.001,5,39,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,29,231,643.332,0.003,5,41,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,29,276,901.313,0.004,6,36,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,29,283,1012.58,0.004,5,42,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,30,105,376.342,0.002,6,38,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,31,181,534.538,0.003,5,46,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,32,269,869.549,0.004,6,39,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,33,237,825.973,0.003,5,51,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,33,117,442.091,0.002,6,37,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,33,25,188.873,0.001,5,40,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,35,53,247.588,0.001,6,46,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,37,141,503.024,0.002,6,49,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,38,195,629.812,0.003,6,67,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,38,84,307.546,0.001,5,56,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,39,124,421.817,0.002,6,64,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,39,271,797.354,0.004,6,61,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,40,251,841.285,0.004,5,48,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,40,44,261.069,0.001,5,42,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,40,187,762.304,0.003,6,46,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,41,77,311.381,0.001,6,69,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,42,23,216.424,0.001,6,69,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,43,116,382.857,0.002,5,48,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,44,299,906.914,0.005,6,47,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,49,213,886.1,0.003,5,66,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,50,92,505.951,0.002,6,66,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,50,57,260.061,0.001,6,86,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,51,160,603.086,0.003,5,96,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,57,39,335.881,0.001,6,91,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,58,99,430.472,0.002,5,107,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,58,184,687.379,0.003,6,65,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,59,156,630.629,0.003,5,108,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,63,232,943.509,0.003,5,102,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,63,274,1113.915,0.004,6,88,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,64,204,787.789,0.003,6,103,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,64,157,607.977,0.003,5,94,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,66,289,881.878,0.004,6,120,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,68,97,440.274,0.002,5,96,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,69,215,773.42,0.003,6,92,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,70,206,708.886,0.003,6,108,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,70,88,414.889,0.002,5,105,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,71,272,1230.53,0.004,5,77,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,72,39,360.953,0.001,7,133,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,72,156,643.001,0.003,7,127,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,72,33,282.585,0.001,5,92,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,76,161,688.87,0.003,7,82,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,78,292,1071.671,0.004,7,97,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,78,282,894.291,0.004,7,109,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,78,143,764.073,0.002,6,133,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,81,123,691.242,0.002,7,92,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,83,66,524.929,0.002,5,101,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,84,278,901.155,0.004,5,102,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,84,52,400.643,0.001,8,115,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,87,75,493.61,0.002,7,162,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,88,206,875.877,0.004,8,158,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.394605
Bellman-Ford,small,91,287,1198.581,0.004,8,111,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,93,231,863.843,0.004,9,157,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,94,166,661.624,0.003,5,123,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,94,105,544.231,0.002,9,171,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
Bellman-Ford,small,97,132,725.999,0.002,8,122,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.392605
Bellman-Ford,small,97,101,595.764,0.002,7,169,O(VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.393620
DFS,large,1065,49309,38112.921,0.579,8,1003,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,1199,43351,28655.432,0.49,9,1471,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,1485,14176,13501.513,0.164,9,1864,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,1765,29018,25122.743,0.336,13,2147,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,1875,35966,29924.273,0.374,18,2196,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,1888,19001,14933.267,0.231,18,1751,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,1997,28636,20684.078,0.285,10,1733,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,2248,7581,6887.696,0.102,10,2848,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,2306,22581,16820.721,0.26,20,2441,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,2523,33116,28059.134,0.355,12,2234,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,2614,17027,14818.057,0.202,19,1931,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,2694,23243,17896.041,0.239,20,2730,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,3345,21695,17306.06,0.262,18,3236,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,3414,21990,23440.16,0.246,7,4188,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,3535,24548,18112.58,0.256,11,2960,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,3786,35034,35834.385,0.428,17,3297,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,3820,20935,21356.786,0.228,13,2896,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,3866,10836,10242.376,0.136,11,3103,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,4095,34859,30695.748,0.367,10,3446,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,4118,7823,10580.333,0.096,8,5156,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,4165,48768,37292.336,0.489,11,5268,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,4312,39464,29806.866,0.441,8,4674,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,4325,13825,17043.475,0.187,6,3419,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,4568,18194,21450.342,0.225,17,3265,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,4734,39843,31269.714,0.461,18,6096,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,4966,23503,22641.222,0.303,12,4548,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,5059,20636,20957.883,0.255,5,5190,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,5065,29916,24634.093,0.346,10,5536,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,5131,35299,28979.939,0.404,9,3712,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,5399,15479,18720.19,0.184,16,5628,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,5524,33709,30957.07,0.392,14,7176,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,5548,21373,20559.179,0.268,10,4960,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,5842,21164,24644.028,0.258,16,4236,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,6207,32206,30128.629,0.365,20,7226,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6209,22921,22608.248,0.283,14,7966,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,6284,29781,23110.518,0.352,7,4532,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6294,14717,20010.706,0.178,9,6119,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6332,13996,18620.846,0.184,20,5290,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,6538,31601,33999.568,0.391,6,5291,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6557,12940,16063.908,0.161,15,6498,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,6594,49186,47187.887,0.559,9,5846,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6752,46671,46069.408,0.56,13,5425,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,6848,18134,16159.253,0.209,9,7524,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6881,29338,34459.054,0.369,7,6643,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6891,9434,15154.922,0.137,10,5263,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,6930,29930,28827.349,0.365,16,8961,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,6951,14166,13675.428,0.197,8,5091,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,7113,25793,30416.485,0.34,8,8552,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,7281,22298,25983.365,0.302,8,8696,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,7291,16607,21815.524,0.206,19,6331,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,7303,28687,28081.648,0.375,16,6616,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,7326,42401,38963.197,0.469,10,7739,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,7373,13855,20029.96,0.204,14,6856,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,7376,24511,27989.933,0.321,6,8991,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,7579,33918,38616.602,0.435,12,8103,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,7586,44375,48764.327,0.526,20,7161,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,7676,20549,18092.102,0.248,14,8081,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,7845,35312,37601.409,0.4,18,5890,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,7850,26350,29221.159,0.319,14,9276,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,8032,27108,29476.622,0.349,14,10388,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,8063,47153,37405.876,0.521,10,8007,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,8078,14017,18523.844,0.192,5,10185,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,8387,43584,38121.256,0.5,19,6103,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,8608,45661,42044.377,0.546,18,10106,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,8700,15706,17177.34,0.235,7,9383,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,8718,45985,47352.904,0.572,19,10853,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,8718,41049,41378.167,0.507,13,7685,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,8800,10139,12855.49,0.153,18,7213,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,8800,34088,36578.95,0.385,12,10271,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,8838,23887,27293.665,0.321,11,11414,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,8994,5521,12785.618,0.116,5,10221,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,9066,21398,21015.173,0.274,18,7701,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073
DFS,large,9204,29857,35755.438,0.365,8,8481,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,9301,24491,22402.009,0.288,13,11294,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
DFS,large,9652,7203,12132.098,0.133,15,6940,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.375566
DFS,large,9784,32278,35023.246,0.403,9,7502,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.374567
DFS,large,9800,47694,51116.098,0.547,7,7476,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.373565
